id,post_id,user_id,view_time_seconds,like_time_seconds,inspiration_time_seconds,rating_percent,rated_posts_time_seconds,slug,title,identifier,username
1398,1062.0,774,0.0,34897.0,0.0,0.0,0.0,0,0,0,0
1399,1081.0,781,0.0,40281.0,0.0,0.0,0.0,0,0,0,0
1401,780.0,398,0.0,57651.0,0.0,0.0,0.0,0,0,0,0
1402,29.0,1,0.0,60299.0,0.0,0.0,0.0,0,0,0,0
1403,866.0,783,0.0,62522.0,0.0,0.0,0.0,0,0,0,0
1404,1080.0,784,0.0,74918.0,0.0,0.0,0.0,0,0,0,0
1406,1088.0,784,0.0,74924.0,0.0,0.0,0.0,0,0,0,0
1415,1057.0,790,0.0,34488.0,0.0,0.0,0.0,0,0,0,0
1417,1066.0,793,0.0,5078.0,0.0,0.0,0.0,0,0,0,0
1418,1083.0,793,0.0,10429.0,0.0,0.0,0.0,0,0,0,0
1424,1085.0,797,0.0,48708.0,0.0,0.0,0.0,0,0,0,0
1427,1053.0,801,0.0,54118.0,0.0,0.0,0.0,0,0,0,0
1428,1032.0,802,0.0,58047.0,0.0,0.0,0.0,0,0,0,0
1430,173.0,802,0.0,58081.0,0.0,0.0,0.0,0,0,0,0
1431,1080.0,774,0.0,64926.0,0.0,0.0,0.0,0,0,0,0
1432,983.0,18,0.0,74343.0,0.0,0.0,0.0,0,0,0,0
1439,1080.0,813,0.0,63392.0,0.0,0.0,0.0,0,0,0,0
1441,1066.0,814,0.0,65670.0,0.0,0.0,0.0,0,0,0,0
1444,1066.0,818,0.0,31476.0,0.0,0.0,0.0,0,0,0,0
1446,1088.0,818,0.0,31535.0,0.0,0.0,0.0,0,0,0,0
1448,1065.0,818,0.0,31647.0,0.0,0.0,0.0,0,0,0,0
1450,1087.0,818,0.0,31721.0,0.0,0.0,0.0,0,0,0,0
1451,1079.0,818,0.0,32449.0,0.0,0.0,0.0,0,0,0,0
1453,1092.0,819,0.0,35216.0,0.0,0.0,0.0,0,0,0,0
1454,1059.0,1,0.0,62384.0,0.0,0.0,0.0,0,0,0,0
1455,39.0,1,0.0,77231.0,0.0,0.0,0.0,0,0,0,0
1470,1084.0,836,0.0,45795.0,0.0,0.0,0.0,0,0,0,0
1471,1083.0,836,0.0,45799.0,0.0,0.0,0.0,0,0,0,0
1472,1082.0,836,0.0,45801.0,0.0,0.0,0.0,0,0,0,0
1473,1081.0,836,0.0,45803.0,0.0,0.0,0.0,0,0,0,0
1475,159.0,840,0.0,78349.0,0.0,0.0,0.0,0,0,0,0
1476,173.0,840,0.0,78376.0,0.0,0.0,0.0,0,0,0,0
1477,1057.0,840,0.0,78383.0,0.0,0.0,0.0,0,0,0,0
1479,1064.0,843,0.0,8325.0,0.0,0.0,0.0,0,0,0,0
1485,1086.0,843,0.0,8859.0,0.0,0.0,0.0,0,0,0,0
1486,1085.0,843,0.0,8902.0,0.0,0.0,0.0,0,0,0,0
1489,1082.0,843,0.0,9157.0,0.0,0.0,0.0,0,0,0,0
1490,1081.0,843,0.0,9174.0,0.0,0.0,0.0,0,0,0,0
1491,1080.0,843,0.0,9212.0,0.0,0.0,0.0,0,0,0,0
1492,1084.0,834,0.0,39312.0,0.0,0.0,0.0,0,0,0,0
1495,1088.0,283,0.0,72340.0,0.0,0.0,0.0,0,0,0,0
1496,1088.0,846,0.0,74432.0,0.0,0.0,0.0,0,0,0,0
1497,1087.0,846,0.0,74500.0,0.0,0.0,0.0,0,0,0,0
1498,1086.0,846,0.0,74550.0,0.0,0.0,0.0,0,0,0,0
1505,159.0,852,0.0,52583.0,0.0,0.0,0.0,0,0,0,0
1506,1063.0,18,0.0,81521.0,0.0,0.0,0.0,0,0,0,0
1517,775.0,5,0.0,4754.0,0.0,0.0,0.0,0,0,0,0
1518,560.0,859,0.0,44472.0,0.0,0.0,0.0,0,0,0,0
1520,1077.0,860,0.0,48686.0,0.0,0.0,0.0,0,0,0,0
1521,1064.0,860,0.0,48699.0,0.0,0.0,0.0,0,0,0,0
1522,1088.0,861,0.0,55474.0,0.0,0.0,0.0,0,0,0,0
1526,173.0,864,0.0,48006.0,0.0,0.0,0.0,0,0,0,0
1529,1055.0,866,0.0,3588.0,0.0,0.0,0.0,0,0,0,0
1530,1024.0,867,0.0,16910.0,0.0,0.0,0.0,0,0,0,0
1537,1054.0,868,0.0,17354.0,0.0,0.0,0.0,0,0,0,0
1538,1059.0,867,0.0,17367.0,0.0,0.0,0.0,0,0,0,0
1539,1028.0,867,0.0,17371.0,0.0,0.0,0.0,0,0,0,0
1541,1032.0,868,0.0,17400.0,0.0,0.0,0.0,0,0,0,0
1543,1056.0,868,0.0,17628.0,0.0,0.0,0.0,0,0,0,0
1544,173.0,868,0.0,17678.0,0.0,0.0,0.0,0,0,0,0
1545,1088.0,868,0.0,17762.0,0.0,0.0,0.0,0,0,0,0
1546,1083.0,868,0.0,17774.0,0.0,0.0,0.0,0,0,0,0
1547,1066.0,869,0.0,25883.0,0.0,0.0,0.0,0,0,0,0
1548,1066.0,870,0.0,46549.0,0.0,0.0,0.0,0,0,0,0
1549,1088.0,871,0.0,51020.0,0.0,0.0,0.0,0,0,0,0
1551,1062.0,871,0.0,51163.0,0.0,0.0,0.0,0,0,0,0
1553,1026.0,873,0.0,28094.0,0.0,0.0,0.0,0,0,0,0
1554,1086.0,774,0.0,41111.0,0.0,0.0,0.0,0,0,0,0
1562,1079.0,882,0.0,85929.0,0.0,0.0,0.0,0,0,0,0
1563,1087.0,882,0.0,85971.0,0.0,0.0,0.0,0,0,0,0
1567,1081.0,882,0.0,86051.0,0.0,0.0,0.0,0,0,0,0
1568,1077.0,882,0.0,86121.0,0.0,0.0,0.0,0,0,0,0
1571,1074.0,882,0.0,86145.0,0.0,0.0,0.0,0,0,0,0
1572,1066.0,882,0.0,86150.0,0.0,0.0,0.0,0,0,0,0
1573,1065.0,885,0.0,4325.0,0.0,0.0,0.0,0,0,0,0
1574,1066.0,885,0.0,4329.0,0.0,0.0,0.0,0,0,0,0
1575,1064.0,887,0.0,6182.0,0.0,0.0,0.0,0,0,0,0
1576,1080.0,887,0.0,6335.0,0.0,0.0,0.0,0,0,0,0
1577,1088.0,887,0.0,6352.0,0.0,0.0,0.0,0,0,0,0
1578,1082.0,887,0.0,6400.0,0.0,0.0,0.0,0,0,0,0
1579,1053.0,888,0.0,9052.0,0.0,0.0,0.0,0,0,0,0
1581,1084.0,882,0.0,18912.0,0.0,0.0,0.0,0,0,0,0
1582,1083.0,882,0.0,18914.0,0.0,0.0,0.0,0,0,0,0
1583,1062.0,882,0.0,18921.0,0.0,0.0,0.0,0,0,0,0
1584,1078.0,882,0.0,18933.0,0.0,0.0,0.0,0,0,0,0
1585,1080.0,891,0.0,30697.0,0.0,0.0,0.0,0,0,0,0
1587,1087.0,891,0.0,30701.0,0.0,0.0,0.0,0,0,0,0
1588,1086.0,891,0.0,30703.0,0.0,0.0,0.0,0,0,0,0
1589,1085.0,891,0.0,30705.0,0.0,0.0,0.0,0,0,0,0
1590,1083.0,891,0.0,30708.0,0.0,0.0,0.0,0,0,0,0
1591,1082.0,891,0.0,30710.0,0.0,0.0,0.0,0,0,0,0
1592,1081.0,891,0.0,30712.0,0.0,0.0,0.0,0,0,0,0
1593,1062.0,891,0.0,30714.0,0.0,0.0,0.0,0,0,0,0
1594,1084.0,891,0.0,30714.0,0.0,0.0,0.0,0,0,0,0
1595,1079.0,891,0.0,30718.0,0.0,0.0,0.0,0,0,0,0
1597,1088.0,891,0.0,32037.0,0.0,0.0,0.0,0,0,0,0
1598,1065.0,892,0.0,33266.0,0.0,0.0,0.0,0,0,0,0
1599,1087.0,892,0.0,33491.0,0.0,0.0,0.0,0,0,0,0
1600,1065.0,895,0.0,49377.0,0.0,0.0,0.0,0,0,0,0
1601,1088.0,896,0.0,57011.0,0.0,0.0,0.0,0,0,0,0
1603,634.0,898,0.0,74835.0,0.0,0.0,0.0,0,0,0,0
1604,1057.0,902,0.0,15920.0,0.0,0.0,0.0,0,0,0,0
1605,1032.0,902,0.0,15940.0,0.0,0.0,0.0,0,0,0,0
1606,1023.0,902,0.0,15948.0,0.0,0.0,0.0,0,0,0,0
1608,132.0,1,0.0,40461.0,0.0,0.0,0.0,0,0,0,0
1609,815.0,1,0.0,31020.0,0.0,0.0,0.0,0,0,0,0
1613,159.0,909,0.0,24230.0,0.0,0.0,0.0,0,0,0,0
1614,1100.0,911,0.0,66728.0,0.0,0.0,0.0,0,0,0,0
1619,996.0,5,0.0,22160.0,0.0,0.0,0.0,0,0,0,0
1620,714.0,5,0.0,22260.0,0.0,0.0,0.0,0,0,0,0
1621,694.0,19,0.0,39498.0,0.0,0.0,0.0,0,0,0,0
1622,1096.0,19,0.0,39531.0,0.0,0.0,0.0,0,0,0,0
1623,1062.0,912,0.0,47714.0,0.0,0.0,0.0,0,0,0,0
1625,1104.0,917,0.0,48475.0,0.0,0.0,0.0,0,0,0,0
1626,1098.0,917,0.0,48488.0,0.0,0.0,0.0,0,0,0,0
1627,1099.0,1,0.0,60265.0,0.0,0.0,0.0,0,0,0,0
1628,1110.0,920,0.0,67387.0,0.0,0.0,0.0,0,0,0,0
1,588.0,1,0.0,0.0,32787.0,0.0,0.0,0,0,0,0
1,516.0,1,0.0,0.0,0.0,64.0,45941.0,0,0,0,0
4,558.0,1,0.0,0.0,33083.0,0.0,0.0,0,0,0,0
4,148.0,1,0.0,0.0,0.0,100.0,46175.0,0,0,0,0
6,586.0,1,0.0,0.0,33100.0,0.0,0.0,0,0,0,0
6,583.0,1,0.0,0.0,0.0,77.0,46292.0,0,0,0,0
8,590.0,1,0.0,0.0,36553.0,0.0,0.0,0,0,0,0
8,142.0,5,0.0,0.0,0.0,100.0,9059.0,0,0,0,0
10,19.0,1,0.0,0.0,36580.0,0.0,0.0,0,0,0,0
10,152.0,1,0.0,0.0,0.0,43.0,43196.0,0,0,0,0
11,583.0,1,0.0,0.0,36586.0,0.0,0.0,recipe-for-a-flow-state,Recipe for a flow state,OSsJAMz,alpha1
11,629.0,1,0.0,0.0,0.0,19.0,43874.0,recipe-for-a-flow-state,Recipe for a flow state,OSsJAMz,alpha1
13,491.0,1,0.0,0.0,36600.0,0.0,0.0,transcending-singularity,Transcending Singularity,QAUE7s4,sachin123
13,164.0,1,0.0,0.0,0.0,100.0,46064.0,transcending-singularity,Transcending Singularity,QAUE7s4,sachin123
21,626.0,1,0.0,0.0,56720.0,0.0,0.0,0,0,0,0
21,590.0,18,0.0,0.0,0.0,39.0,82218.0,0,0,0,0
50,583.0,123,0.0,0.0,22757.0,0.0,0.0,live,LIVE!,8DFyXrK,001893.71341311c5ef4ebf9c3aead59ff9075f.1809
50,633.0,9,0.0,0.0,0.0,61.0,48723.0,live,LIVE!,8DFyXrK,001893.71341311c5ef4ebf9c3aead59ff9075f.1809
51,633.0,1,0.0,0.0,56320.0,0.0,0.0,0,0,0,0
51,60.0,1,0.0,0.0,0.0,62.0,51083.0,0,0,0,0
55,31.0,1,0.0,0.0,63846.0,0.0,0.0,0,0,0,0
55,726.0,19,0.0,0.0,0.0,79.0,51166.0,0,0,0,0
56,31.0,18,0.0,0.0,75156.0,0.0,0.0,keep-on-fighting,keep on fighting!! 😤,3Q-c1-p,000230.2c956983d2b14256ab00284d84cb7ef3.1119
56,723.0,19,0.0,0.0,0.0,79.0,51290.0,keep-on-fighting,keep on fighting!! 😤,3Q-c1-p,000230.2c956983d2b14256ab00284d84cb7ef3.1119
57,631.0,19,0.0,0.0,30842.0,0.0,0.0,0,0,0,0
57,154.0,5,0.0,0.0,0.0,5.0,51936.0,0,0,0,0
58,33.0,18,0.0,0.0,21495.0,0.0,0.0,act-now,act now!,ag6QDoB,001233.62fc4b0a666d4989a9401e489217b29c.2047
58,40.0,5,0.0,0.0,0.0,32.0,51969.0,act-now,act now!,ag6QDoB,001233.62fc4b0a666d4989a9401e489217b29c.2047
60,461.0,18,0.0,0.0,21727.0,0.0,0.0,flip-the-switch,flip the switch,sHgPIzs,000429.2722a574121841829569cbb85737140f.0051
60,40.0,1,0.0,0.0,0.0,68.0,55383.0,flip-the-switch,flip the switch,sHgPIzs,000429.2722a574121841829569cbb85737140f.0051
68,516.0,47,0.0,0.0,81973.0,0.0,0.0,dyson-sphere,DYSON SPHERE,vdlglKL,001757.6c51aa3a5f62407b8b6b3503290d7c17.1734
68,56.0,5,0.0,0.0,0.0,49.0,55408.0,dyson-sphere,DYSON SPHERE,vdlglKL,001757.6c51aa3a5f62407b8b6b3503290d7c17.1734
73,588.0,159,0.0,0.0,37405.0,0.0,0.0,elevate,elevate,MgKM7Bs,000429.829b1519503b44dbbac1ffb7db5dc5e7.0250
73,56.0,9,0.0,0.0,0.0,16.0,56408.0,elevate,elevate,MgKM7Bs,000429.829b1519503b44dbbac1ffb7db5dc5e7.0250
74,58.0,159,0.0,0.0,37525.0,0.0,0.0,war-of-images,war of images,YRS2WZn,001949.5f95384a28ad4fabb67e37ff9884ed13.1142
74,152.0,9,0.0,0.0,0.0,73.0,56621.0,war-of-images,war of images,YRS2WZn,001949.5f95384a28ad4fabb67e37ff9884ed13.1142
75,590.0,19,0.0,0.0,41100.0,0.0,0.0,what-is-reality,what is reality?,H-eMSTL,000368.ff6fe91f510347a888a15ec9958bc83f.1227
75,31.0,9,0.0,0.0,0.0,16.0,56675.0,what-is-reality,what is reality?,H-eMSTL,000368.ff6fe91f510347a888a15ec9958bc83f.1227
76,560.0,159,0.0,0.0,35589.0,0.0,0.0,0,0,0,0
76,35.0,9,0.0,0.0,0.0,63.0,57055.0,0,0,0,0
78,422.0,160,0.0,0.0,38655.0,0.0,0.0,choose-your-path,choose your path,SS6Z93L,001439.850d40b149f942c0bc17615c703acc53.1640
78,546.0,9,0.0,0.0,0.0,70.0,57548.0,choose-your-path,choose your path,SS6Z93L,001439.850d40b149f942c0bc17615c703acc53.1640
79,503.0,5,0.0,0.0,73240.0,0.0,0.0,psywar,psywar,zIS-rIx,001246.23a3c98201ad4e00bc193508b62f1be3.2212
79,558.0,18,0.0,0.0,0.0,30.0,70812.0,psywar,psywar,zIS-rIx,001246.23a3c98201ad4e00bc193508b62f1be3.2212
80,517.0,5,0.0,0.0,73286.0,0.0,0.0,don-t-get-distracted,don’t get distracted,c2ZjJD6,001825.bda75c650f35418dbc7433e75f0b26be.0343
80,629.0,18,0.0,0.0,0.0,8.0,70813.0,don-t-get-distracted,don’t get distracted,c2ZjJD6,001825.bda75c650f35418dbc7433e75f0b26be.0343
81,40.0,5,0.0,0.0,43255.0,0.0,0.0,how-are-the-2023-fitness-goals-going,how are the 2023 fitness goals going?,rcSfa5-,001461.d9bcecc826d44d3682c6e309a7f07466.0431
81,560.0,18,0.0,0.0,0.0,63.0,70818.0,how-are-the-2023-fitness-goals-going,how are the 2023 fitness goals going?,rcSfa5-,001461.d9bcecc826d44d3682c6e309a7f07466.0431
82,654.0,19,0.0,0.0,34203.0,0.0,0.0,decide-to-be-extraodinary-and-do,Decide to be extraodinary and do,yaIb8cq,000973.6329fee72b6c4a7eac5c5c313f118a90.1417
82,14.0,18,0.0,0.0,0.0,29.0,70820.0,decide-to-be-extraodinary-and-do,Decide to be extraodinary and do,yaIb8cq,000973.6329fee72b6c4a7eac5c5c313f118a90.1417
84,153.0,152,0.0,0.0,60780.0,0.0,0.0,just-focus-on-today,Just focus on today.,pl8M4MZ,001161.b8dc7c652b9c4e3d94a2a43ad1e970ea.1734
84,60.0,18,0.0,0.0,0.0,10.0,70857.0,just-focus-on-today,Just focus on today.,pl8M4MZ,001161.b8dc7c652b9c4e3d94a2a43ad1e970ea.1734
89,510.0,5,0.0,0.0,52198.0,0.0,0.0,it-all-begins-in-your-mind-never-give-up,"it all begins in your mind, never give up!",rHugA56,000648.f6b32b76e36142e0850ccd2f35b3d47c.1931
89,583.0,9,0.0,0.0,0.0,15.0,34364.0,it-all-begins-in-your-mind-never-give-up,"it all begins in your mind, never give up!",rHugA56,000648.f6b32b76e36142e0850ccd2f35b3d47c.1931
95,724.0,19,0.0,0.0,59896.0,0.0,0.0,modern-life-is-set-up-to-distract-you,modern life is set up to distract you,a20Lc51,001590.c6f0d08d09684169bf1b52f51aafa4f2.1149
95,160.0,9,0.0,0.0,0.0,45.0,48751.0,modern-life-is-set-up-to-distract-you,modern life is set up to distract you,a20Lc51,001590.c6f0d08d09684169bf1b52f51aafa4f2.1149
96,60.0,152,0.0,0.0,26874.0,0.0,0.0,0,0,0,0
96,461.0,9,0.0,0.0,0.0,62.0,48753.0,0,0,0,0
97,560.0,160,0.0,0.0,50188.0,0.0,0.0,awakening,awakening,_NB-LOc,000124.59518098dba04f8982129e74e368724a.1733
97,58.0,9,0.0,0.0,0.0,43.0,48755.0,awakening,awakening,_NB-LOc,000124.59518098dba04f8982129e74e368724a.1733
104,159.0,19,0.0,0.0,58937.0,0.0,0.0,0,0,0,0
104,164.0,9,0.0,0.0,0.0,47.0,59287.0,0,0,0,0
105,625.0,19,0.0,0.0,40962.0,0.0,0.0,0,0,0,0
105,40.0,9,0.0,0.0,0.0,64.0,59296.0,0,0,0,0
112,1064.0,1,0.0,0.0,63591.0,0.0,0.0,0,0,0,0
112,34.0,9,0.0,0.0,0.0,65.0,60639.0,0,0,0,0
123,56.0,417,0.0,0.0,23849.0,0.0,0.0,0,0,0,0
123,32.0,1,0.0,0.0,0.0,100.0,64636.0,0,0,0,0
125,1030.0,19,0.0,0.0,70466.0,0.0,0.0,0,0,0,0
125,723.0,1,0.0,0.0,0.0,50.0,64654.0,0,0,0,0
127,56.0,5,0.0,0.0,23099.0,0.0,0.0,0,0,0,0
127,154.0,1,0.0,0.0,0.0,23.0,81632.0,0,0,0,0
131,796.0,1,0.0,0.0,52539.0,0.0,0.0,88b6cb21e3edff6c13dd6e895407cc27ec632bfe,,4qBV2Hm,001579.d904e21e6eae48aaaf568ca5469b5b5f.2251
131,726.0,1,0.0,0.0,0.0,68.0,81793.0,88b6cb21e3edff6c13dd6e895407cc27ec632bfe,,4qBV2Hm,001579.d904e21e6eae48aaaf568ca5469b5b5f.2251
135,1057.0,19,0.0,0.0,68666.0,0.0,0.0,b3072cab6b4bddd92786fcb01114d595461c0181,,hse-afs,aisha
135,153.0,18,0.0,0.0,0.0,7.0,7948.0,b3072cab6b4bddd92786fcb01114d595461c0181,,hse-afs,aisha
139,1098.0,19,0.0,0.0,39471.0,0.0,0.0,0,0,0,0
139,30.0,1,0.0,0.0,0.0,61.0,63301.0,0,0,0,0
140,1096.0,19,0.0,0.0,39539.0,0.0,0.0,0,0,0,0
140,50.0,1,0.0,0.0,0.0,49.0,63303.0,0,0,0,0
141,512.0,5,0.0,0.0,63616.0,0.0,0.0,0,0,0,0
141,49.0,1,0.0,0.0,0.0,61.0,63307.0,0,0,0,0
153,1139.0,1,0.0,0.0,47327.0,0.0,0.0,723772d8a5513dc8fb9d2b8e0a96bd705ba6aaba,,Re62dNM,tusharsoni1205_06l4f0i6c
153,129.0,9,0.0,0.0,0.0,47.0,48008.0,723772d8a5513dc8fb9d2b8e0a96bd705ba6aaba,,Re62dNM,tusharsoni1205_06l4f0i6c
158,1140.0,960,0.0,0.0,37272.0,0.0,0.0,a49c276d58d02024acf3b40ea8e8bd0893034c30,,OOlgTFo,bx4dt2kg7r_05f9l8i9c
158,461.0,5,0.0,0.0,0.0,17.0,46577.0,a49c276d58d02024acf3b40ea8e8bd0893034c30,,OOlgTFo,bx4dt2kg7r_05f9l8i9c
160,143.0,964,0.0,0.0,24246.0,0.0,0.0,674828ade5599b7b53a0f5a2231c982b906f288b,,plFtXiX,Rk24
160,43.0,5,0.0,0.0,0.0,19.0,46584.0,674828ade5599b7b53a0f5a2231c982b906f288b,,plFtXiX,Rk24
170,697.0,5,0.0,0.0,59552.0,0.0,0.0,0,0,0,0
170,722.0,18,0.0,0.0,0.0,23.0,19158.0,0,0,0,0
186,1119.0,1,0.0,0.0,41830.0,0.0,0.0,db6cf5cacac61f5208b3bd7418b9d61e24a448d5,,pLIDg7A,4qvt86mssj_09c9i6l8f
186,26.0,9,0.0,0.0,0.0,45.0,39733.0,db6cf5cacac61f5208b3bd7418b9d61e24a448d5,,pLIDg7A,4qvt86mssj_09c9i6l8f
187,1217.0,1,0.0,0.0,41897.0,0.0,0.0,0,0,0,0
187,131.0,9,0.0,0.0,0.0,63.0,40612.0,0,0,0,0
189,1251.0,1,0.0,0.0,42016.0,0.0,0.0,906f8657ba870f978274ed12e2425ca3967decb9,,VtY__-s,rg4kdtcmv7_06c4l8i2f
189,85.0,9,0.0,0.0,0.0,39.0,40999.0,906f8657ba870f978274ed12e2425ca3967decb9,,VtY__-s,rg4kdtcmv7_06c4l8i2f
190,548.0,1,0.0,0.0,25268.0,0.0,0.0,525476cf12870943370b6905d98949b604e15668,,e3sfBpj,nteeple_08f6i0c1l
190,84.0,9,0.0,0.0,0.0,59.0,42488.0,525476cf12870943370b6905d98949b604e15668,,e3sfBpj,nteeple_08f6i0c1l
191,655.0,1,0.0,0.0,25710.0,0.0,0.0,14a7f1d534ebec4be28f72a21760096dfb9f1ce4,,b5AeWhN,y77p9t87rq_09f8l6i0c
191,436.0,9,0.0,0.0,0.0,65.0,51181.0,14a7f1d534ebec4be28f72a21760096dfb9f1ce4,,b5AeWhN,y77p9t87rq_09f8l6i0c
192,423.0,1,0.0,0.0,25759.0,0.0,0.0,0,0,0,0
192,358.0,9,0.0,0.0,0.0,57.0,56912.0,0,0,0,0
193,779.0,1,0.0,0.0,25933.0,0.0,0.0,9cdd3ca8ab63b72ac482a0360fc5dbd1e51228b9,,Q02NE4I,6pfpgjn486_02c0f2l3i
193,158.0,9,0.0,0.0,0.0,21.0,57125.0,9cdd3ca8ab63b72ac482a0360fc5dbd1e51228b9,,Q02NE4I,6pfpgjn486_02c0f2l3i
194,817.0,1,0.0,0.0,25958.0,0.0,0.0,0,0,0,0
194,156.0,9,0.0,0.0,0.0,66.0,57128.0,0,0,0,0
206,1214.0,1,0.0,0.0,28621.0,0.0,0.0,0,0,0,0
206,376.0,1,0.0,0.0,0.0,61.0,61799.0,0,0,0,0
207,414.0,1,0.0,0.0,28739.0,0.0,0.0,5f9c47e18207cbe1ebf2b4dbe81b123b090b4d79,,VXthrnI,fv4n7grgqr_09c5i3l4f
207,173.0,1,0.0,0.0,0.0,61.0,61800.0,5f9c47e18207cbe1ebf2b4dbe81b123b090b4d79,,VXthrnI,fv4n7grgqr_09c5i3l4f
210,1224.0,18,0.0,0.0,76198.0,0.0,0.0,0,0,0,0
210,362.0,1,0.0,0.0,0.0,18.0,61806.0,0,0,0,0
211,694.0,18,0.0,0.0,76743.0,0.0,0.0,4a0cd915baf8906a2dcbfdfff72cce43e1136fc9,,-qSUw9z,gcbtxrxzhf_05c6l9i5f
211,17.0,1,0.0,0.0,0.0,21.0,61812.0,4a0cd915baf8906a2dcbfdfff72cce43e1136fc9,,-qSUw9z,gcbtxrxzhf_05c6l9i5f
214,64.0,1,0.0,0.0,41344.0,0.0,0.0,0,0,0,0
214,130.0,1,0.0,0.0,0.0,51.0,61824.0,0,0,0,0
216,1316.0,1010,0.0,0.0,33036.0,0.0,0.0,9e8204d9e131d2356fca197c7b93b154c893aeb8,,vP3eZcc,Prackhar
216,158.0,1,0.0,0.0,0.0,58.0,61830.0,9e8204d9e131d2356fca197c7b93b154c893aeb8,,vP3eZcc,Prackhar
226,1394.0,1232,0.0,0.0,33573.0,0.0,0.0,2063b44fbadb3fc79c168d365dec1bcc4186b15f,,l0kwtKe,wd9f9hqdfn_05l1f6c8i
226,84.0,5,0.0,0.0,0.0,12.0,48765.0,2063b44fbadb3fc79c168d365dec1bcc4186b15f,,l0kwtKe,wd9f9hqdfn_05l1f6c8i
229,944.0,1105,0.0,0.0,19432.0,0.0,0.0,9b6f94c9bc0090f24782ec6ba67f426ab780a302,,h4SIL80,fvkvmjk426_02f1i4c2l
229,362.0,18,0.0,0.0,0.0,21.0,60502.0,9b6f94c9bc0090f24782ec6ba67f426ab780a302,,h4SIL80,fvkvmjk426_02f1i4c2l
231,1881.0,1181,0.0,0.0,40664.0,0.0,0.0,f7ab8bbacb5cc48e80b82428e947478d97b5a82d,,U9NcdxW,7ntfrgw654_09f7l9c3i
231,173.0,18,0.0,0.0,0.0,49.0,83400.0,f7ab8bbacb5cc48e80b82428e947478d97b5a82d,,U9NcdxW,7ntfrgw654_09f7l9c3i
232,1345.0,1132,0.0,0.0,85381.0,0.0,0.0,0,0,0,0
232,17.0,18,0.0,0.0,0.0,72.0,83415.0,0,0,0,0
237,1393.0,1132,0.0,0.0,85446.0,0.0,0.0,6befbc0c77ef66f4bed9d2a2647eccae1b976c0a,,oE63ZrU,yy7hkz8nyg_00i2f0l3c
237,151.0,190,0.0,0.0,0.0,19.0,42874.0,6befbc0c77ef66f4bed9d2a2647eccae1b976c0a,,oE63ZrU,yy7hkz8nyg_00i2f0l3c
242,1699.0,1132,0.0,0.0,85473.0,0.0,0.0,84a7d967e1bc8402ba4c576fe048784b6cd4f522,,-P_p6aq,sdfmsqj48b_05l0f1c1i
242,512.0,190,0.0,0.0,0.0,22.0,42942.0,84a7d967e1bc8402ba4c576fe048784b6cd4f522,,-P_p6aq,sdfmsqj48b_05l0f1c1i
249,1383.0,1,0.0,0.0,45995.0,0.0,0.0,0,0,0,0
249,150.0,190,0.0,0.0,0.0,10.0,43047.0,0,0,0,0
252,1394.0,1,0.0,0.0,46151.0,0.0,0.0,a59da36c79d492279b32fbc99882ab71cc33d99b,,krtGZZg,dtcvj4msd8_04c2l1i5f
252,160.0,190,0.0,0.0,0.0,25.0,43079.0,a59da36c79d492279b32fbc99882ab71cc33d99b,,krtGZZg,dtcvj4msd8_04c2l1i5f
253,1380.0,5,0.0,0.0,46850.0,0.0,0.0,0,0,0,0
253,724.0,190,0.0,0.0,0.0,11.0,43084.0,0,0,0,0
256,365.0,5,0.0,0.0,47060.0,0.0,0.0,0,0,0,0
256,722.0,190,0.0,0.0,0.0,17.0,43133.0,0,0,0,0
257,164.0,5,0.0,0.0,47080.0,0.0,0.0,e35ab39c0f2127588d6a3d43aeb1e996329467fe,,SobjmWP,wttmfd2fz4_00l1f9c8i
257,158.0,190,0.0,0.0,0.0,21.0,43194.0,e35ab39c0f2127588d6a3d43aeb1e996329467fe,,SobjmWP,wttmfd2fz4_00l1f9c8i
261,1230.0,5,0.0,0.0,47161.0,0.0,0.0,7e8d562a227f54f99feb34158383537c1a23c0a3,,B7fTqhb,g586jz4z4n_06i2l8f7c
265,1383.0,1039,0.0,0.0,50365.0,0.0,0.0,0,0,0,0
265,135.0,190,0.0,0.0,0.0,25.0,43363.0,0,0,0,0
274,1376.0,16,0.0,0.0,68187.0,0.0,0.0,0,0,0,0
274,362.0,190,0.0,0.0,0.0,22.0,43947.0,0,0,0,0
275,1685.0,1,0.0,0.0,82660.0,0.0,0.0,0,0,0,0
278,1395.0,1,0.0,0.0,83170.0,0.0,0.0,0,0,0,0
278,38.0,190,0.0,0.0,0.0,22.0,44022.0,0,0,0,0
281,1315.0,1271,0.0,0.0,37809.0,0.0,0.0,0,0,0,0
281,36.0,190,0.0,0.0,0.0,6.0,44083.0,0,0,0,0
282,1686.0,1,0.0,0.0,34627.0,0.0,0.0,0,0,0,0
282,34.0,18,0.0,0.0,0.0,21.0,64828.0,0,0,0,0
285,1385.0,1,0.0,0.0,61570.0,0.0,0.0,0,0,0,0
285,155.0,18,0.0,0.0,0.0,31.0,59188.0,0,0,0,0
12,14.0,1,0.0,0.0,0.0,54.0,44090.0,why-fit-in,Why fit in..?,iGqBOIW,Sachin
14,549.0,1,0.0,0.0,0.0,79.0,46085.0,peak-performance,Peak Performance?,7bKiXIe,maya
